year,month,day,trait,descriptor
2017,6,12,intelligent,monk
2017,6,13,analytical,philosopher
2017,6,14,creative,scholar
2017,6,15,creative,delegate
2017,6,16,outgoing,artist
2017,6,17,organized,king
2017,6,18,analytical,scholar
2017,6,19,analytical,monk
2017,6,20,friendly,delegate
2017,6,21,charismatic,scholar
2017,6,22,friendly,monk
2017,6,23,intelligent,king
2017,6,24,resilient,scholar
2017,6,25,empathetic,pioneer
2017,6,26,organized,warrior
2017,6,27,organized,commander
2017,6,28,outgoing,philosopher
2017,6,29,charismatic,scholar
2017,6,30,empathetic,commander
2017,7,1,outgoing,warrior
2017,7,2,charismatic,warrior
2017,7,3,charismatic,pioneer
2017,7,4,outgoing,king
2017,7,5,empathetic,explorer
2017,7,6,outgoing,philosopher
2017,7,7,analytical,scholar
2017,7,8,friendly,delegate
2017,7,9,analytical,warrior
2017,7,10,empathetic,scholar
2017,7,11,friendly,scholar
2017,7,12,friendly,scholar
2017,7,13,resilient,commander
2017,7,14,creative,scholar
2017,7,15,charismatic,philosopher
2017,7,16,empathetic,pioneer
2017,7,17,friendly,philosopher
2017,7,18,outgoing,philosopher
2017,7,19,intelligent,scholar
2017,7,20,charismatic,artist
2017,7,21,outgoing,king
2017,7,22,resilient,warrior
2017,7,23,resilient,king
2017,7,24,resilient,artist
2017,7,25,charismatic,commander
2017,7,26,friendly,delegate
2017,7,27,outgoing,pioneer
2017,7,28,creative,king
2017,7,29,creative,explorer
2017,7,30,outgoing,delegate
2017,7,31,outgoing,delegate
2017,8,1,resilient,monk
2017,8,2,analytical,king
2017,8,3,creative,warrior
2017,8,4,empathetic,artist
2017,8,5,charismatic,king
2017,8,6,charismatic,philosopher
2017,8,7,charismatic,monk
2017,8,8,creative,warrior
2017,8,9,resilient,explorer
2017,8,10,analytical,philosopher
2017,8,11,resilient,warrior
2017,8,12,organized,scholar
2017,8,13,friendly,philosopher
2017,8,14,organized,commander
2017,8,15,analytical,artist
2017,8,16,analytical,pioneer
2017,8,17,resilient,scholar
2017,8,18,creative,philosopher
2017,8,19,intelligent,pioneer
2017,8,20,friendly,explorer
2017,8,21,empathetic,pioneer
2017,8,22,analytical,monk
2017,8,23,analytical,pioneer
2017,8,24,creative,monk
2017,8,25,organized,scholar
2017,8,26,analytical,warrior
2017,8,27,empathetic,scholar
2017,8,28,adventurous,king
2017,8,29,empathetic,scholar
2017,8,30,outgoing,explorer
2017,8,31,empathetic,king
2017,9,1,charismatic,scholar
2017,9,2,empathetic,scholar
2017,9,3,charismatic,commander
2017,9,4,analytical,explorer
2017,9,5,friendly,artist
2017,9,6,organized,king
2017,9,7,outgoing,scholar
2017,9,8,friendly,commander
2017,9,9,creative,artist
2017,9,10,intelligent,explorer
2017,9,11,adventurous,scholar
2017,9,12,creative,delegate
2017,9,13,intelligent,scholar
2017,9,14,resilient,commander
2017,9,15,friendly,delegate
2017,9,16,resilient,delegate
2017,9,17,creative,monk
2017,9,18,organized,pioneer
2017,9,19,adventurous,commander
2017,9,20,analytical,scholar
2017,9,21,analytical,king
2017,9,22,creative,king
2017,9,23,analytical,commander
2017,9,24,organized,warrior
2017,9,25,creative,king
2017,9,26,resilient,commander
2017,9,27,analytical,king
2017,9,28,analytical,pioneer
2017,9,29,creative,artist
2017,9,30,resilient,pioneer
2017,10,1,charismatic,warrior
2017,10,2,creative,scholar
2017,10,3,analytical,artist
2017,10,4,empathetic,delegate
2017,10,5,organized,philosopher
2017,10,6,friendly,commander
2017,10,7,empathetic,philosopher
2017,10,8,organized,delegate
2017,10,9,friendly,warrior
2017,10,10,organized,commander
2017,10,11,intelligent,monk
2017,10,12,analytical,delegate
2017,10,13,empathetic,warrior
2017,10,14,organized,explorer
2017,10,15,organized,philosopher
2017,10,16,charismatic,artist
2017,10,17,empathetic,king
2017,10,18,intelligent,pioneer
2017,10,19,organized,philosopher
2017,10,20,adventurous,artist
2017,10,21,creative,explorer
2017,10,22,creative,commander
2017,10,23,analytical,king
2017,10,24,organized,delegate
2017,10,25,charismatic,warrior
2017,10,26,intelligent,scholar
2017,10,27,outgoing,commander
2017,10,28,friendly,artist
2017,10,29,adventurous,artist
2017,10,30,resilient,king
2017,10,31,friendly,explorer
2017,11,1,charismatic,scholar
2017,11,2,creative,philosopher
2017,11,3,adventurous,artist
2017,11,4,outgoing,warrior
2017,11,5,intelligent,commander
2017,11,6,analytical,commander
2017,11,7,charismatic,king
2017,11,8,intelligent,artist
2017,11,9,organized,explorer
2017,11,10,charismatic,explorer
2017,11,11,outgoing,explorer
2017,11,12,friendly,explorer
2017,11,13,intelligent,delegate
2017,11,14,charismatic,pioneer
2017,11,15,outgoing,delegate
2017,11,16,charismatic,artist
2017,11,17,creative,pioneer
2017,11,18,analytical,warrior
2017,11,19,outgoing,pioneer
2017,11,20,resilient,pioneer
2017,11,21,charismatic,philosopher
2017,11,22,friendly,monk
2017,11,23,creative,explorer
2017,11,24,charismatic,explorer
2017,11,25,creative,pioneer
2017,11,26,creative,monk
2017,11,27,organized,scholar
2017,11,28,intelligent,delegate
2017,11,29,analytical,king
2017,11,30,organized,artist
2017,12,1,resilient,monk
2017,12,2,intelligent,artist
2017,12,3,creative,pioneer
2017,12,4,creative,pioneer
2017,12,5,adventurous,explorer
2017,12,6,outgoing,philosopher
2017,12,7,resilient,commander
2017,12,8,friendly,delegate
2017,12,9,adventurous,explorer
2017,12,10,friendly,pioneer
2017,12,11,analytical,artist
2017,12,12,intelligent,monk
2017,12,13,empathetic,commander
2017,12,14,creative,pioneer
2017,12,15,friendly,philosopher
2017,12,16,resilient,warrior
2017,12,17,resilient,delegate
2017,12,18,friendly,scholar
2017,12,19,empathetic,artist
2017,12,20,adventurous,explorer
2017,12,21,charismatic,explorer
2017,12,22,outgoing,delegate
2017,12,23,empathetic,artist
2017,12,24,adventurous,pioneer
2017,12,25,creative,warrior
2017,12,26,adventurous,delegate
2017,12,27,charismatic,commander
2017,12,28,outgoing,commander
2017,12,29,friendly,pioneer
2017,12,30,adventurous,commander
2017,12,31,empathetic,explorer
2018,1,1,resilient,monk
2018,1,2,adventurous,delegate
2018,1,3,adventurous,warrior
2018,1,4,outgoing,artist
2018,1,5,empathetic,monk
2018,1,6,charismatic,warrior
2018,1,7,empathetic,monk
2018,1,8,organized,monk
2018,1,9,analytical,pioneer
2018,1,10,analytical,delegate
2018,1,11,resilient,delegate
2018,1,12,intelligent,king
2018,1,13,organized,artist
2018,1,14,resilient,commander
2018,1,15,creative,scholar
2018,1,16,friendly,explorer
2018,1,17,outgoing,philosopher
2018,1,18,adventurous,artist
2018,1,19,resilient,king
2018,1,20,charismatic,monk
2018,1,21,analytical,monk
2018,1,22,friendly,explorer
2018,1,23,friendly,king
2018,1,24,analytical,king
2018,1,25,creative,monk
2018,1,26,charismatic,monk
2018,1,27,creative,pioneer
2018,1,28,creative,delegate
2018,1,29,creative,delegate
2018,1,30,analytical,commander
2018,1,31,intelligent,commander
2018,2,1,friendly,pioneer
2018,2,2,empathetic,explorer
2018,2,3,friendly,explorer
2018,2,4,analytical,artist
2018,2,5,intelligent,warrior
2018,2,6,adventurous,pioneer
2018,2,7,analytical,warrior
2018,2,8,charismatic,pioneer
2018,2,9,organized,explorer
2018,2,10,friendly,warrior
2018,2,11,creative,artist
2018,2,12,resilient,commander
2018,2,13,resilient,monk
2018,2,14,resilient,monk
2018,2,15,creative,philosopher
2018,2,16,friendly,pioneer
2018,2,17,adventurous,commander
2018,2,18,empathetic,explorer
2018,2,19,analytical,pioneer
2018,2,20,outgoing,monk
2018,2,21,friendly,artist
2018,2,22,analytical,monk
2018,2,23,organized,pioneer
2018,2,24,charismatic,monk
2018,2,25,resilient,monk
2018,2,26,resilient,king
2018,2,27,resilient,scholar
2018,2,28,empathetic,commander
2018,3,1,empathetic,warrior
2018,3,2,creative,monk
2018,3,3,creative,monk
2018,3,4,friendly,pioneer
2018,3,5,organized,philosopher
2018,3,6,adventurous,monk
2018,3,7,intelligent,pioneer
2018,3,8,adventurous,delegate
2018,3,9,adventurous,warrior
2018,3,10,intelligent,king
2018,3,11,empathetic,explorer
2018,3,12,resilient,artist
2018,3,13,adventurous,artist
2018,3,14,resilient,scholar
2018,3,15,adventurous,philosopher
2018,3,16,resilient,monk
2018,3,17,analytical,scholar
2018,3,18,resilient,king
2018,3,19,intelligent,warrior
2018,3,20,resilient,king
2018,3,21,analytical,warrior
2018,3,22,resilient,scholar
2018,3,23,resilient,king
2018,3,24,empathetic,warrior
2018,3,25,organized,commander
2018,3,26,analytical,delegate
2018,3,27,charismatic,artist
2018,3,28,creative,explorer
2018,3,29,empathetic,explorer
2018,3,30,resilient,warrior
2018,3,31,outgoing,warrior
2018,4,1,friendly,pioneer
2018,4,2,outgoing,pioneer
2018,4,3,intelligent,commander
2018,4,4,organized,pioneer
2018,4,5,empathetic,pioneer
2018,4,6,empathetic,warrior
2018,4,7,empathetic,philosopher
2018,4,8,charismatic,scholar
2018,4,9,resilient,philosopher
2018,4,10,analytical,delegate
2018,4,11,resilient,explorer
2018,4,12,charismatic,pioneer
2018,4,13,analytical,artist
2018,4,14,organized,scholar
2018,4,15,organized,warrior
2018,4,16,resilient,explorer
2018,4,17,empathetic,commander
2018,4,18,friendly,delegate
2018,4,19,outgoing,scholar
2018,4,20,resilient,king
2018,4,21,empathetic,delegate
2018,4,22,creative,warrior
2018,4,23,charismatic,philosopher
2018,4,24,intelligent,artist
2018,4,25,resilient,warrior
2018,4,26,analytical,scholar
2018,4,27,intelligent,scholar
2018,4,28,charismatic,delegate
2018,4,29,creative,commander
2018,4,30,analytical,monk
2018,5,1,outgoing,pioneer
2018,5,2,analytical,monk
2018,5,3,friendly,artist
2018,5,4,friendly,artist
2018,5,5,resilient,warrior
2018,5,6,outgoing,warrior
2018,5,7,creative,explorer
2018,5,8,analytical,king
2018,5,9,resilient,pioneer
2018,5,10,outgoing,monk
2018,5,11,organized,artist
2018,5,12,resilient,scholar
2018,5,13,creative,delegate
2018,5,14,resilient,king
2018,5,15,empathetic,explorer
2018,5,16,friendly,commander
2018,5,17,organized,king
2018,5,18,resilient,scholar
2018,5,19,friendly,scholar
2018,5,20,organized,pioneer
2018,5,21,creative,artist
2018,5,22,organized,artist
2018,5,23,adventurous,monk
2018,5,24,empathetic,pioneer
2018,5,25,charismatic,scholar
2018,5,26,analytical,explorer
2018,5,27,intelligent,scholar
2018,5,28,analytical,king
2018,5,29,organized,pioneer
2018,5,30,outgoing,monk
2018,5,31,intelligent,scholar
2018,6,1,intelligent,warrior
2018,6,2,charismatic,king
2018,6,3,intelligent,king
2018,6,4,charismatic,king
2018,6,5,friendly,king
2018,6,6,intelligent,king
2018,6,7,empathetic,pioneer
2018,6,8,friendly,explorer
2018,6,9,friendly,philosopher
2018,6,10,charismatic,explorer
2018,6,11,outgoing,scholar
2018,6,12,outgoing,commander
2018,6,13,analytical,monk
2018,6,14,adventurous,pioneer
2018,6,15,adventurous,warrior
2018,6,16,charismatic,delegate
2018,6,17,outgoing,warrior
2018,6,18,analytical,delegate
2018,6,19,outgoing,warrior
2018,6,20,empathetic,pioneer
2018,6,21,intelligent,monk
2018,6,22,friendly,commander
2018,6,23,empathetic,artist
2018,6,24,friendly,explorer
2018,6,25,empathetic,explorer
2018,6,26,friendly,scholar
2018,6,27,creative,delegate
2018,6,28,adventurous,philosopher
2018,6,29,resilient,explorer
2018,6,30,friendly,pioneer
2018,7,1,friendly,philosopher
2018,7,2,adventurous,pioneer
2018,7,3,adventurous,philosopher
2018,7,4,organized,monk
2018,7,5,creative,king
2018,7,6,organized,delegate
2018,7,7,adventurous,explorer
2018,7,8,charismatic,king
2018,7,9,friendly,philosopher
2018,7,10,analytical,pioneer
2018,7,11,adventurous,warrior
2018,7,12,charismatic,delegate
2018,7,13,intelligent,scholar
2018,7,14,empathetic,philosopher
2018,7,15,resilient,artist
2018,7,16,adventurous,scholar
2018,7,17,organized,explorer
2018,7,18,adventurous,philosopher
2018,7,19,intelligent,delegate
2018,7,20,outgoing,commander
2018,7,21,organized,commander
2018,7,22,creative,monk
2018,7,23,organized,commander
2018,7,24,adventurous,commander
2018,7,25,outgoing,philosopher
2018,7,26,organized,warrior
2018,7,27,friendly,philosopher
2018,7,28,creative,warrior
2018,7,29,intelligent,king
2018,7,30,resilient,pioneer
2018,7,31,resilient,artist
2018,8,1,intelligent,philosopher
2018,8,2,outgoing,warrior
2018,8,3,empathetic,warrior
2018,8,4,outgoing,explorer
2018,8,5,outgoing,monk
2018,8,6,friendly,warrior
2018,8,7,empathetic,scholar
2018,8,8,creative,warrior
2018,8,9,analytical,scholar
2018,8,10,outgoing,monk
2018,8,11,friendly,delegate
2018,8,12,charismatic,monk
2018,8,13,charismatic,monk
2018,8,14,adventurous,delegate
2018,8,15,outgoing,commander
2018,8,16,outgoing,philosopher
2018,8,17,adventurous,scholar
2018,8,18,analytical,warrior
2018,8,19,outgoing,monk
2018,8,20,organized,scholar
2018,8,21,resilient,artist
2018,8,22,friendly,pioneer
2018,8,23,empathetic,explorer
2018,8,24,creative,king
2018,8,25,intelligent,explorer
2018,8,26,friendly,explorer
2018,8,27,friendly,explorer
2018,8,28,creative,commander
2018,8,29,friendly,commander
2018,8,30,organized,warrior
2018,8,31,organized,king
2018,9,1,organized,explorer
2018,9,2,friendly,pioneer
2018,9,3,friendly,explorer
2018,9,4,intelligent,warrior
2018,9,5,empathetic,explorer
2018,9,6,charismatic,scholar
2018,9,7,charismatic,warrior
2018,9,8,creative,artist
2018,9,9,outgoing,commander
2018,9,10,charismatic,monk
2018,9,11,creative,artist
2018,9,12,intelligent,scholar
2018,9,13,charismatic,scholar
2018,9,14,creative,commander
2018,9,15,adventurous,king
2018,9,16,creative,monk
2018,9,17,outgoing,warrior
2018,9,18,empathetic,explorer
2018,9,19,charismatic,pioneer
2018,9,20,friendly,commander
2018,9,21,resilient,king
2018,9,22,organized,scholar
2018,9,23,charismatic,monk
2018,9,24,friendly,king
2018,9,25,resilient,scholar
2018,9,26,creative,explorer
2018,9,27,adventurous,delegate
2018,9,28,friendly,scholar
2018,9,29,adventurous,monk
2018,9,30,adventurous,delegate
2018,10,1,friendly,artist
2018,10,2,organized,artist
2018,10,3,organized,king
2018,10,4,outgoing,scholar
2018,10,5,empathetic,explorer
2018,10,6,resilient,scholar
2018,10,7,charismatic,warrior
2018,10,8,intelligent,warrior
2018,10,9,charismatic,philosopher
2018,10,10,creative,monk
2018,10,11,analytical,king
2018,10,12,creative,monk
2018,10,13,organized,delegate
2018,10,14,outgoing,philosopher
2018,10,15,intelligent,king
2018,10,16,resilient,king
2018,10,17,creative,warrior
2018,10,18,creative,monk
2018,10,19,empathetic,commander
2018,10,20,friendly,artist
2018,10,21,creative,pioneer
2018,10,22,creative,scholar
2018,10,23,charismatic,monk
2018,10,24,creative,philosopher
2018,10,25,organized,delegate
2018,10,26,empathetic,philosopher
2018,10,27,adventurous,explorer
2018,10,28,charismatic,pioneer
2018,10,29,resilient,delegate
2018,10,30,friendly,commander
2018,10,31,friendly,explorer
2018,11,1,adventurous,philosopher
2018,11,2,intelligent,philosopher
2018,11,3,charismatic,delegate
2018,11,4,empathetic,pioneer
2018,11,5,charismatic,explorer
2018,11,6,charismatic,artist
2018,11,7,outgoing,explorer
2018,11,8,creative,monk
2018,11,9,analytical,pioneer
2018,11,10,charismatic,king
2018,11,11,charismatic,commander
2018,11,12,outgoing,explorer
2018,11,13,creative,commander
2018,11,14,charismatic,philosopher
2018,11,15,adventurous,delegate
2018,11,16,organized,scholar
2018,11,17,analytical,delegate
2018,11,18,intelligent,warrior
2018,11,19,organized,explorer
2018,11,20,resilient,monk
2018,11,21,outgoing,pioneer
2018,11,22,resilient,commander
2018,11,23,charismatic,scholar
2018,11,24,outgoing,king
2018,11,25,analytical,philosopher
2018,11,26,outgoing,scholar
2018,11,27,creative,delegate
2018,11,28,friendly,artist
2018,11,29,outgoing,commander
2018,11,30,outgoing,king
2018,12,1,resilient,commander
2018,12,2,charismatic,artist
2018,12,3,organized,monk
2018,12,4,adventurous,monk
2018,12,5,creative,philosopher
2018,12,6,analytical,artist
2018,12,7,creative,commander
2018,12,8,adventurous,pioneer
2018,12,9,analytical,delegate
2018,12,10,analytical,warrior
2018,12,11,creative,monk
2018,12,12,organized,commander
2018,12,13,organized,explorer
2018,12,14,creative,artist
2018,12,15,analytical,warrior
2018,12,16,organized,philosopher
2018,12,17,creative,commander
2018,12,18,analytical,delegate
2018,12,19,organized,delegate
2018,12,20,adventurous,delegate
2018,12,21,intelligent,king
2018,12,22,analytical,king
2018,12,23,friendly,delegate
2018,12,24,organized,king
2018,12,25,creative,delegate
2018,12,26,intelligent,commander
2018,12,27,outgoing,delegate
2018,12,28,outgoing,artist
2018,12,29,outgoing,delegate
2018,12,30,resilient,scholar
2018,12,31,organized,commander
2019,1,1,empathetic,commander
2019,1,2,intelligent,warrior
2019,1,3,adventurous,monk
2019,1,4,adventurous,explorer
2019,1,5,charismatic,scholar
2019,1,6,resilient,warrior
2019,1,7,charismatic,philosopher
2019,1,8,empathetic,warrior
2019,1,9,analytical,monk
2019,1,10,analytical,commander
2019,1,11,analytical,warrior
2019,1,12,analytical,pioneer
2019,1,13,adventurous,explorer
2019,1,14,outgoing,warrior
2019,1,15,empathetic,warrior
2019,1,16,charismatic,commander
2019,1,17,charismatic,explorer
2019,1,18,organized,explorer
2019,1,19,adventurous,monk
2019,1,20,friendly,warrior
2019,1,21,adventurous,monk
2019,1,22,creative,king
2019,1,23,organized,commander
2019,1,24,intelligent,artist
2019,1,25,creative,monk
2019,1,26,creative,monk
